"254.0000","0.010000000","1426754432"
"254.0000","0.025131610","1426754492"
"254.0100","0.026000000","1426755512"
"255.8819","0.015867613","1426756112"
"254.3200","0.317411430","1426757012"
"256.8587","0.027275473","1426757312"
"255.7419","0.323903689","1426757672"
"254.7040","0.013000000","1426757972"
"257.0000","0.046147850","1426758092"
"256.0500","0.026000000","1426758392"
"256.0500","0.026000000","1426758452"
"257.0000","0.097081710","1426758752"
"257.0100","2.640148014","1426759052"
"257.7653","0.010000000","1426759112"
"257.7625","0.011688443","1426759532"
"257.7600","0.056568542","1426759592"
"257.7600","0.452548340","1426759652"
"257.7608","0.093690007","1426759712"
"257.7600","0.393460630","1426759772"
"255.3685","0.006720576","1426760132"
"254.5931","0.015848447","1426760252"
"254.5144","0.012451516","1426760912"
"252.6489","0.004835335","1426760972"
"255.5455","0.042935842","1426761872"
"256.6301","0.724923300","1426761932"
"253.0605","0.089054669","1426761992"
"252.0490","0.089086910","1426762112"
"252.0000","2.000000000","1426762232"
"253.9528","0.014000000","1426764092"
"253.9308","0.014042084","1426765652"
"253.0000","0.250000000","1426766612"
"255.6144","0.012910445","1426774052"
"257.9125","0.011946809","1426774712"
"259.3100","0.280000010","1426774832"
"259.3200","0.016000000","1426774892"
"259.3100","0.250554599","1426774952"
"259.3200","0.012000000","1426775192"
"259.5997","0.019000000","1426775432"
"259.5997","0.013000000","1426775492"
"259.3100","0.251548330","1426775672"
"257.5071","0.027627315","1426776452"
"259.4689","0.016229234","1426777712"
"258.0000","0.010240010","1426778132"
"259.7147","0.004601608","1426779692"
"259.7712","0.051670935","1426781192"
"259.3997","0.483458711","1426782332"
"259.8000","0.215781380","1426782392"
"261.8585","0.042388551","1426782452"
"260.0000","0.029144260","1426782512"
"262.9602","0.303628752","1426783352"
"263.5646","0.232868202","1426783412"
"262.4957","0.230883683","1426783472"
"261.0001","1.000000000","1426783532"
"263.2569","0.051197293","1426785032"
"262.0000","0.017153130","1426785212"
"264.9501","0.015339899","1426785752"
"263.9124","3.410000000","1426786292"
"263.9124","1.140000000","1426786352"
"263.9124","0.317567490","1426786952"
"261.5591","0.009944190","1426787912"
"260.0001","0.800658624","1426788092"
"260.0002","0.030405805","1426788212"
"260.0000","0.320000000","1426788272"
"260.0000","2.065565531","1426788332"
"257.9694","0.015601935","1426788692"
"258.0000","0.331987410","1426788872"
"259.8694","0.060457334","1426789772"
"259.9000","0.056568542","1426789832"
"259.9538","0.010540398","1426789892"
"258.1412","0.044719379","1426791092"
"257.4995","0.049696634","1426791152"
"257.0000","0.072698488","1426791272"
"259.7415","0.021000000","1426792052"
"259.9458","0.036913286","1426792112"
"257.1235","0.007954695","1426793012"
"256.5167","0.029441520","1426793552"
"256.5000","0.050396842","1426793792"
"256.5000","0.024739612","1426793852"
"256.0000","0.040000000","1426794392"
"255.5496","0.428952212","1426794452"
"254.0000","0.072000000","1426794632"
"254.0000","0.127650371","1426794692"
"253.3170","0.019748418","1426794752"
"253.9990","0.457700000","1426795172"
"253.2920","0.017860571","1426795652"
"253.2800","0.080000000","1426795712"
"253.2800","0.080000000","1426795832"
"253.2243","0.017298126","1426795892"
"254.2016","0.026499292","1426796612"
"255.2827","0.013000000","1426797572"
"255.1263","0.020976177","1426798772"
"255.3222","0.010454100","1426798892"
"256.4533","0.010000000","1426798952"
"257.9517","0.011000000","1426799012"
"258.9517","0.014030000","1426799132"
"259.7788","0.073965804","1426799192"
"261.0000","0.012030000","1426799252"
"261.0000","0.012030000","1426799312"
"260.0333","0.011000000","1426799732"
"259.9459","0.016854584","1426799852"
"260.8226","0.004123106","1426800392"
"260.6856","0.012489996","1426800992"
"260.7282","0.014935863","1426801172"
"260.8615","0.024030210","1426801592"
"260.6946","0.017000010","1426801712"
"261.0000","0.029786890","1426802012"
"260.9895","0.013000000","1426802192"
"260.9895","0.014000000","1426802372"
"259.8407","0.178260517","1426802492"
"259.9488","0.069705090","1426802792"
"259.0000","0.019843680","1426803152"
"258.5000","0.010000000","1426803932"
"260.6851","0.026958365","1426804532"
"260.0000","1.905600000","1426805012"
"260.9684","0.036083397","1426806092"
"260.9999","0.398817620","1426806332"
"260.9999","0.149559486","1426806392"
"260.0639","0.011369524","1426807052"
"260.0000","0.038314210","1426807292"
"260.8909","0.001918187","1426808252"
"260.9549","0.010732355","1426808312"
"260.0161","0.006012896","1426808432"
"260.0166","0.019078784","1426808492"
"260.0000","0.226274170","1426808552"
"260.0000","0.104593516","1426808612"
"259.6117","0.012000000","1426808792"
"259.6117","0.016000000","1426808912"
"259.6117","0.011000000","1426809092"
"259.6117","0.011000000","1426809152"
"259.6117","0.017000010","1426809392"
"259.9871","0.016000000","1426809992"
"259.9871","0.014000000","1426810052"
"259.4768","0.011976451","1426810232"
"259.9407","0.019081927","1426810652"
"259.9667","0.017000010","1426811072"
"260.0000","0.089138668","1426811132"
"260.0000","0.139898362","1426812032"
"259.9045","0.010000000","1426813112"
"259.9184","0.012030000","1426813292"
"259.5139","0.010000000","1426813592"
"259.9045","0.012000000","1426813892"
"259.5000","0.500000000","1426814432"
"258.5755","0.020205679","1426814492"
"257.9331","0.149072566","1426814912"
"260.2814","0.010873216","1426815932"
"260.9520","0.026790660","1426816412"
"261.0000","0.305938690","1426817552"
"258.1997","0.017248818","1426818872"
"261.0000","0.477969340","1426818932"
"260.8516","0.016000000","1426819112"
"260.9656","0.015740609","1426819172"
"261.0000","0.324967810","1426819412"
"260.9356","0.011000000","1426822052"
"261.0000","0.006700310","1426822172"
"259.2275","0.006260229","1426827632"
"259.1665","0.004462678","1426829252"
"260.4379","0.007831047","1426830992"
"259.5585","0.012000000","1426839992"
"259.5585","0.010000000","1426840172"
"259.9850","0.011000000","1426840592"
"259.5585","0.011000000","1426841312"
"259.3099","0.010924044","1426841852"
"258.1484","0.014491377","1426841972"
"257.9275","0.092404300","1426842032"
"257.9108","0.116772380","1426842332"
"255.9871","0.116361339","1426842392"
"256.0000","0.040000000","1426842452"
"256.0355","0.013000000","1426843592"
"255.9333","0.033664170","1426843652"
"257.8645","0.011000000","1426845212"
"257.9289","0.012000000","1426845512"
"257.9289","0.011000000","1426845572"
"257.9289","0.012000000","1426846112"
"257.8645","0.060000000","1426846472"
"257.8667","0.010000000","1426846592"
"257.8688","0.014000000","1426847312"
"257.9311","0.021000000","1426847372"
"257.8829","0.012000000","1426847972"
"257.8667","0.011000000","1426848032"
"257.8645","0.578139370","1426848092"
"258.6646","0.024673980","1426848632"
"258.7792","0.024365274","1426851152"
"258.8347","0.068098473","1426851872"
"259.7331","0.261250000","1426853012"
"257.1351","0.004233591","1426855472"
"256.3476","0.017060788","1426855592"
"256.0489","0.038678161","1426856732"
"256.5692","0.015317594","1426857332"
"258.6425","0.010817347","1426859372"
"259.0664","0.030616002","1426859912"
"259.0000","0.040000000","1426860032"
"259.5068","0.074782948","1426860092"
"259.5392","0.446000000","1426860212"
"259.5392","0.012368070","1426860332"
"259.5218","0.013000000","1426860572"
"259.1856","0.011268295","1426861112"
"259.2872","0.038725415","1426861172"
"259.5392","1.126000000","1426861232"
"259.0180","0.011970000","1426861292"
"259.5050","0.016000000","1426861652"
"259.0090","0.014221342","1426861712"
"259.0157","0.012000000","1426862792"
"259.4563","0.013000000","1426862972"
"259.4563","0.018000000","1426863032"
"259.4720","0.012000000","1426863092"
"259.7006","0.024375108","1426863152"
"259.5000","0.059870000","1426863212"
"259.8700","0.370000000","1426863332"
"259.5124","0.023000000","1426863392"
"259.8729","1.023334950","1426863452"
"259.5124","0.016000000","1426863512"
"259.5133","0.010000000","1426863992"
"259.9833","0.015000000","1426864172"
"259.8995","0.013000000","1426864592"
"259.8995","0.011000000","1426864712"
"259.2499","0.030895178","1426865132"
"260.6451","0.059069668","1426867772"
"259.0914","0.010209711","1426867892"
"258.0364","0.012000000","1426868372"
"258.1250","0.011069462","1426869872"
"258.0806","0.014700310","1426870172"
"256.8575","0.015297059","1426871792"
"256.5046","0.016538499","1426872332"
"257.0000","0.123468560","1426878512"
"258.0761","0.012649111","1426879592"
"258.1261","0.020924171","1426879952"
"258.1740","0.012030000","1426880492"
"257.0565","0.013776764","1426881692"
"257.0341","0.012334791","1426883612"
"256.6058","0.030007626","1426884392"
"257.5721","0.003366007","1426888052"
"257.7035","0.010829058","1426889132"
"257.9514","0.007898610","1426889612"
"258.0119","0.015000000","1426890392"
"258.0119","0.011000000","1426890512"
"258.0119","0.016000000","1426890992"
"258.0987","0.023365329","1426891592"
"258.0155","0.012000000","1426891832"
"258.1419","0.008197185","1426892192"
"258.0555","0.013000000","1426892792"
"258.3520","0.013180018","1426892852"
"258.6757","0.014691896","1426892912"
"259.1728","0.012780501","1426893032"
"260.2041","0.012192283","1426893092"
"260.0000","0.013851670","1426893932"
"259.4700","0.010000000","1426894112"
"260.0000","0.292423070","1426894592"
"259.5457","0.019000000","1426894772"
"259.5747","0.019000000","1426895312"
"260.9755","0.005773214","1426895672"
"259.6700","1.761813530","1426896332"
"260.0000","0.070150000","1426896872"
"260.0000","0.941000000","1426896932"
"260.0000","0.010000000","1426897832"
"260.0000","0.287961400","1426897892"
"259.9920","0.010000000","1426898312"
"259.7600","0.040000000","1426898612"
"259.7600","0.040000000","1426898672"
"259.7680","0.011000000","1426898792"
"259.8100","0.600000000","1426899032"
"259.8500","0.040000000","1426899392"
"259.8500","0.080000000","1426899452"
"260.0000","0.020957850","1426899752"
"259.8550","0.017000010","1426899992"
"260.0300","0.056568542","1426901792"
"260.0300","0.093527374","1426901852"
"260.0300","0.040000000","1426901912"
"260.4630","0.100000000","1426902212"
"260.0444","0.017000010","1426902692"
"260.0444","0.014000000","1426902992"
"260.0638","0.016000000","1426903112"
"260.0900","0.046594169","1426903952"
"260.2700","0.040000000","1426905512"
"260.2700","0.080000000","1426905572"
"260.3468","0.011000000","1426907192"
"260.3600","0.080000000","1426907312"
"260.3600","0.040000000","1426908512"
"260.3758","0.013000000","1426909112"
"260.3758","0.012000000","1426909592"
"260.3600","0.080000000","1426909712"
"260.3600","0.100793684","1426909772"
"260.8713","0.003684031","1426910792"
"260.3600","0.012952540","1426910972"
"260.3600","0.012324820","1426911092"
"260.4074","0.013000000","1426911992"
"260.3900","0.015498380","1426912172"
"260.4074","0.013000000","1426912292"
"260.4074","0.013000000","1426912772"
"260.3900","0.021868070","1426913192"
"260.3987","0.015184206","1426913372"
"260.3900","0.030465260","1426913432"
"260.4074","0.012000000","1426913492"
"260.4074","0.011000000","1426913792"
"260.4074","0.013000000","1426913972"
"260.3900","0.018950110","1426914452"
"260.4074","0.011000000","1426914512"
"260.4074","0.010000000","1426915172"
"260.4074","0.012000000","1426915712"
"260.3900","0.026102020","1426916072"
"260.4074","0.011000000","1426916792"
"260.3987","0.027161140","1426917392"
"260.3900","0.111196950","1426917452"
"260.3900","0.066854570","1426917812"
"260.3900","0.011970000","1426918052"
"260.3900","0.085834430","1426918172"
"260.3900","0.019007500","1426918472"
"260.3900","0.087195387","1426918532"
"259.8133","0.019124928","1426918592"
"257.0347","0.075455437","1426918772"
"256.9687","0.044777020","1426919492"
"257.0000","0.598054470","1426919612"
"257.0943","0.025000000","1426919732"
"256.3805","0.006319288","1426919972"
"257.0590","0.010488088","1426920272"
"256.3900","0.035123457","1426920512"
"257.5509","0.013000000","1426925492"
"257.6723","0.015342950","1426925972"
"256.8307","0.054410808","1426926032"
"258.0384","0.022695600","1426926512"
"258.0384","0.773567030","1426926752"
"258.0384","0.232019000","1426926812"
"257.9918","0.012000000","1426928192"
"258.1299","1.016803610","1426929092"
"256.7364","0.009632746","1426930772"
"256.4932","0.014566250","1426931972"
"256.4471","0.010000000","1426933952"
"257.0128","0.104880885","1426937192"
