Time,Open,High,Low,Close,Volume
17.03.2015 19:11:00.000,1.06009,1.06028,1.05978,1.05984,169589996.3379
17.03.2015 19:12:00.000,1.05985,1.05987,1.05961,1.05971,121879997.2534
17.03.2015 19:13:00.000,1.05972,1.05978,1.05957,1.05970,125300003.0518
17.03.2015 19:14:00.000,1.05971,1.05982,1.05971,1.05979,109069999.6948
17.03.2015 19:15:00.000,1.05981,1.05981,1.05961,1.05966,64330001.8311
17.03.2015 19:16:00.000,1.05966,1.05997,1.05958,1.05995,75760002.1362
17.03.2015 19:17:00.000,1.05990,1.05995,1.05980,1.05987,104379997.2534
17.03.2015 19:18:00.000,1.05986,1.05987,1.05985,1.05986,23819999.6948
17.03.2015 19:19:00.000,1.05987,1.05987,1.05985,1.05986,26579999.9237
17.03.2015 19:20:00.000,1.05986,1.05987,1.05980,1.05980,24329999.9237
17.03.2015 19:21:00.000,1.05983,1.05983,1.05970,1.05971,89879997.2534
17.03.2015 19:22:00.000,1.05972,1.05976,1.05937,1.05944,96879997.2534
17.03.2015 19:23:00.000,1.05946,1.05947,1.05919,1.05928,133860000.6104
17.03.2015 19:24:00.000,1.05928,1.05931,1.05919,1.05922,142309997.5586
17.03.2015 19:25:00.000,1.05921,1.05937,1.05921,1.05921,134880004.8828
17.03.2015 19:26:00.000,1.05923,1.05935,1.05884,1.05892,129460006.7139
17.03.2015 19:27:00.000,1.05894,1.05912,1.05877,1.05877,80949996.9482
17.03.2015 19:28:00.000,1.05877,1.05881,1.05870,1.05879,59750000.0000
17.03.2015 19:29:00.000,1.05879,1.05907,1.05878,1.05893,123690002.4414
17.03.2015 19:30:00.000,1.05893,1.05902,1.05880,1.05891,156320007.3242
17.03.2015 19:31:00.000,1.05891,1.05901,1.05882,1.05901,96750000.0000
17.03.2015 19:32:00.000,1.05901,1.05906,1.05882,1.05893,187339996.3379
17.03.2015 19:33:00.000,1.05894,1.05910,1.05892,1.05909,136309997.5586
17.03.2015 19:34:00.000,1.05909,1.05911,1.05891,1.05892,39490001.6785
17.03.2015 19:35:00.000,1.05895,1.05900,1.05886,1.05899,63119998.9319
17.03.2015 19:36:00.000,1.05899,1.05902,1.05889,1.05889,79379997.2534
17.03.2015 19:37:00.000,1.05889,1.05906,1.05882,1.05904,85239997.8638
17.03.2015 19:38:00.000,1.05905,1.05907,1.05897,1.05897,67459999.0845
17.03.2015 19:39:00.000,1.05897,1.05903,1.05897,1.05903,39450000.7629
17.03.2015 19:40:00.000,1.05904,1.05926,1.05904,1.05926,118769996.6431
17.03.2015 19:41:00.000,1.05926,1.05933,1.05921,1.05926,70690002.4414
17.03.2015 19:42:00.000,1.05925,1.05928,1.05920,1.05923,60450000.7629
17.03.2015 19:43:00.000,1.05924,1.05927,1.05923,1.05923,52270000.4578
17.03.2015 19:44:00.000,1.05924,1.05924,1.05918,1.05922,23309999.4659
17.03.2015 19:45:00.000,1.05921,1.05929,1.05919,1.05927,52880001.0681
17.03.2015 19:46:00.000,1.05928,1.05929,1.05917,1.05917,46520000.4578
17.03.2015 19:47:00.000,1.05918,1.05925,1.05918,1.05918,47279998.7793
17.03.2015 19:48:00.000,1.05918,1.05919,1.05908,1.05912,45799999.2371
17.03.2015 19:49:00.000,1.05912,1.05918,1.05911,1.05918,52529998.7793
17.03.2015 19:50:00.000,1.05917,1.05918,1.05907,1.05912,38490001.6785
17.03.2015 19:51:00.000,1.05913,1.05918,1.05913,1.05918,46400001.5259
17.03.2015 19:52:00.000,1.05919,1.05920,1.05913,1.05914,41639999.3896
17.03.2015 19:53:00.000,1.05914,1.05916,1.05911,1.05916,37229999.5422
17.03.2015 19:54:00.000,1.05918,1.05921,1.05913,1.05917,102830001.8311
17.03.2015 19:55:00.000,1.05917,1.05919,1.05913,1.05919,56279998.7793
17.03.2015 19:56:00.000,1.05919,1.05923,1.05914,1.05916,98459999.0845
17.03.2015 19:57:00.000,1.05917,1.05935,1.05915,1.05928,138740005.4932
17.03.2015 19:58:00.000,1.05926,1.05929,1.05911,1.05911,154750000.0000
17.03.2015 19:59:00.000,1.05911,1.05920,1.05893,1.05895,137550003.0518
17.03.2015 20:00:00.000,1.05898,1.05920,1.05898,1.05917,193240005.4932
17.03.2015 20:01:00.000,1.05918,1.05925,1.05911,1.05911,121410003.6621
17.03.2015 20:02:00.000,1.05912,1.05916,1.05905,1.05905,62000000.0000
17.03.2015 20:03:00.000,1.05905,1.05908,1.05890,1.05899,67349998.4741
17.03.2015 20:04:00.000,1.05899,1.05899,1.05881,1.05881,106330001.8311
17.03.2015 20:05:00.000,1.05882,1.05887,1.05881,1.05887,53310001.3733
17.03.2015 20:06:00.000,1.05887,1.05899,1.05887,1.05891,58209999.0845
17.03.2015 20:07:00.000,1.05891,1.05891,1.05889,1.05890,9810000.4196
17.03.2015 20:08:00.000,1.05889,1.05891,1.05889,1.05889,13569999.6948
17.03.2015 20:09:00.000,1.05890,1.05892,1.05881,1.05881,23250000.0000
17.03.2015 20:10:00.000,1.05882,1.05890,1.05881,1.05885,43869998.9319
17.03.2015 20:11:00.000,1.05884,1.05891,1.05883,1.05889,37520000.4578
17.03.2015 20:12:00.000,1.05889,1.05900,1.05888,1.05900,19129999.1608
17.03.2015 20:13:00.000,1.05901,1.05908,1.05887,1.05888,78750000.0000
17.03.2015 20:14:00.000,1.05888,1.05895,1.05888,1.05895,30329999.9237
17.03.2015 20:15:00.000,1.05895,1.05897,1.05892,1.05893,21409999.8474
17.03.2015 20:16:00.000,1.05891,1.05891,1.05891,1.05891,9250000.0000
17.03.2015 20:17:00.000,1.05894,1.05901,1.05894,1.05898,39479999.5422
17.03.2015 20:18:00.000,1.05898,1.05901,1.05898,1.05901,41790000.9155
17.03.2015 20:19:00.000,1.05900,1.05901,1.05899,1.05899,25739999.7711
17.03.2015 20:20:00.000,1.05900,1.05901,1.05900,1.05901,3250000.0000
17.03.2015 20:21:00.000,1.05901,1.05903,1.05898,1.05898,33500000.0000
17.03.2015 20:22:00.000,1.05898,1.05900,1.05883,1.05884,70260002.1362
17.03.2015 20:23:00.000,1.05884,1.05885,1.05879,1.05879,33750000.0000
17.03.2015 20:24:00.000,1.05879,1.05889,1.05879,1.05888,31579999.9237
17.03.2015 20:25:00.000,1.05888,1.05888,1.05881,1.05883,12710000.0381
17.03.2015 20:26:00.000,1.05883,1.05888,1.05883,1.05888,24770000.4578
17.03.2015 20:27:00.000,1.05888,1.05889,1.05883,1.05889,21559999.4659
17.03.2015 20:28:00.000,1.05888,1.05903,1.05888,1.05899,34759998.3215
17.03.2015 20:29:00.000,1.05898,1.05898,1.05883,1.05883,49310001.3733
17.03.2015 20:30:00.000,1.05881,1.05883,1.05875,1.05882,30860000.6104
17.03.2015 20:31:00.000,1.05883,1.05883,1.05878,1.05878,10819999.6948
17.03.2015 20:32:00.000,1.05879,1.05882,1.05879,1.05881,15880000.1144
17.03.2015 20:33:00.000,1.05881,1.05881,1.05877,1.05877,16459999.0845
17.03.2015 20:34:00.000,1.05876,1.05878,1.05876,1.05878,27889999.3896
17.03.2015 20:35:00.000,1.05878,1.05878,1.05877,1.05877,17989999.7711
17.03.2015 20:36:00.000,1.05878,1.05879,1.05877,1.05877,19149999.6185
17.03.2015 20:37:00.000,1.05880,1.05882,1.05878,1.05878,32150001.5259
17.03.2015 20:38:00.000,1.05879,1.05882,1.05878,1.05882,10819999.6948
17.03.2015 20:39:00.000,1.05881,1.05886,1.05880,1.05886,56340000.1526
17.03.2015 20:40:00.000,1.05886,1.05892,1.05882,1.05886,69849998.4741
17.03.2015 20:41:00.000,1.05887,1.05895,1.05887,1.05892,29559999.4659
17.03.2015 20:42:00.000,1.05893,1.05895,1.05888,1.05894,62229999.5422
17.03.2015 20:43:00.000,1.05894,1.05895,1.05892,1.05895,21000000.0000
17.03.2015 20:44:00.000,1.05895,1.05896,1.05893,1.05894,51369998.9319
17.03.2015 20:45:00.000,1.05895,1.05896,1.05893,1.05895,37509998.3215
17.03.2015 20:46:00.000,1.05895,1.05896,1.05890,1.05895,50810001.3733
17.03.2015 20:47:00.000,1.05894,1.05901,1.05894,1.05894,66489997.8638
17.03.2015 20:48:00.000,1.05894,1.05896,1.05894,1.05894,16190000.5341
17.03.2015 20:49:00.000,1.05894,1.05898,1.05886,1.05887,54770000.4578
17.03.2015 20:50:00.000,1.05890,1.05893,1.05885,1.05889,56659999.8474
17.03.2015 20:51:00.000,1.05889,1.05910,1.05889,1.05909,34319999.6948
17.03.2015 20:52:00.000,1.05909,1.05933,1.05906,1.05933,47979999.5422
17.03.2015 20:53:00.000,1.05933,1.05944,1.05927,1.05940,82690002.4414
17.03.2015 20:54:00.000,1.05940,1.05945,1.05932,1.05945,72930000.3052
17.03.2015 20:55:00.000,1.05943,1.05954,1.05943,1.05945,46319999.6948
17.03.2015 20:56:00.000,1.05944,1.05957,1.05944,1.05957,33729999.5422
17.03.2015 20:57:00.000,1.05956,1.05957,1.05953,1.05953,18559999.4659
17.03.2015 20:58:00.000,1.05953,1.05982,1.05951,1.05968,103489997.8638
17.03.2015 20:59:00.000,1.05966,1.05977,1.05962,1.05972,38700000.7629
17.03.2015 21:00:00.000,1.05970,1.05980,1.05927,1.05950,26809999.4659
17.03.2015 21:01:00.000,1.05952,1.05952,1.05897,1.05904,29120000.8392
17.03.2015 21:02:00.000,1.05903,1.05910,1.05903,1.05907,12000000.0000
17.03.2015 21:03:00.000,1.05905,1.05929,1.05901,1.05901,15750000.0000
17.03.2015 21:04:00.000,1.05901,1.05932,1.05899,1.05909,45360000.6104
17.03.2015 21:05:00.000,1.05909,1.05909,1.05901,1.05905,28250000.0000
17.03.2015 21:06:00.000,1.05899,1.05904,1.05885,1.05893,53830001.8311
17.03.2015 21:07:00.000,1.05894,1.05957,1.05894,1.05920,95480003.3569
17.03.2015 21:08:00.000,1.05920,1.05962,1.05870,1.05893,160869995.1172
17.03.2015 21:09:00.000,1.05893,1.05919,1.05893,1.05908,88620002.7466
17.03.2015 21:10:00.000,1.05908,1.05908,1.05906,1.05906,25200000.7629
17.03.2015 21:11:00.000,1.05905,1.05907,1.05905,1.05907,11500000.0000
17.03.2015 21:12:00.000,1.05907,1.05909,1.05907,1.05909,4000000.0000
17.03.2015 21:13:00.000,1.05909,1.05916,1.05909,1.05916,12000000.0000
17.03.2015 21:14:00.000,1.05916,1.05957,1.05916,1.05946,72669998.1689
17.03.2015 21:15:00.000,1.05946,1.05948,1.05931,1.05948,26750000.0000
17.03.2015 21:16:00.000,1.05949,1.05954,1.05935,1.05936,35990001.6785
17.03.2015 21:17:00.000,1.05937,1.05958,1.05937,1.05942,32939998.6267
17.03.2015 21:18:00.000,1.05939,1.05941,1.05938,1.05940,12880000.1144
17.03.2015 21:19:00.000,1.05941,1.05977,1.05941,1.05973,15560000.4196
17.03.2015 21:20:00.000,1.05969,1.05978,1.05950,1.05971,69230003.3569
17.03.2015 21:21:00.000,1.05971,1.05989,1.05970,1.05984,41860000.6104
17.03.2015 21:22:00.000,1.05983,1.05983,1.05955,1.05956,37000000.0000
17.03.2015 21:23:00.000,1.05954,1.05969,1.05953,1.05969,42360000.6104
17.03.2015 21:24:00.000,1.05969,1.05974,1.05969,1.05973,38090000.1526
17.03.2015 21:25:00.000,1.05976,1.05976,1.05956,1.05960,41490001.6785
17.03.2015 21:26:00.000,1.05959,1.05967,1.05957,1.05957,51880001.0681
17.03.2015 21:27:00.000,1.05957,1.05980,1.05957,1.05977,41380001.0681
17.03.2015 21:28:00.000,1.05976,1.05979,1.05973,1.05973,23870000.8392
17.03.2015 21:29:00.000,1.05974,1.05980,1.05974,1.05979,117750000.0000
17.03.2015 21:30:00.000,1.05979,1.05981,1.05978,1.05978,9000000.0000
17.03.2015 21:31:00.000,1.05978,1.06001,1.05970,1.05999,41619998.9319
17.03.2015 21:32:00.000,1.06002,1.06002,1.05978,1.05978,37830001.8311
17.03.2015 21:33:00.000,1.05979,1.05980,1.05967,1.05969,39389999.3896
17.03.2015 21:34:00.000,1.05971,1.05976,1.05968,1.05969,46560001.3733
17.03.2015 21:35:00.000,1.05969,1.05971,1.05954,1.05963,51750000.0000
17.03.2015 21:36:00.000,1.05963,1.05971,1.05963,1.05969,30000000.0000
17.03.2015 21:37:00.000,1.05969,1.05988,1.05935,1.05979,55770000.4578
17.03.2015 21:38:00.000,1.05978,1.05985,1.05945,1.05971,73569999.6948
17.03.2015 21:39:00.000,1.05971,1.05985,1.05952,1.05952,57880001.0681
17.03.2015 21:40:00.000,1.05956,1.05988,1.05955,1.05979,89489997.8638
17.03.2015 21:41:00.000,1.05986,1.05999,1.05985,1.05996,33000000.0000
17.03.2015 21:42:00.000,1.05995,1.05995,1.05987,1.05987,22579999.9237
17.03.2015 21:43:00.000,1.05986,1.05986,1.05981,1.05981,7670000.0763
17.03.2015 21:44:00.000,1.05982,1.05982,1.05966,1.05974,46470001.2207
17.03.2015 21:45:00.000,1.05976,1.05978,1.05971,1.05971,21790000.9155
17.03.2015 21:46:00.000,1.05970,1.05975,1.05968,1.05975,12750000.0000
17.03.2015 21:47:00.000,1.05977,1.05978,1.05964,1.05965,30670000.0763
17.03.2015 21:48:00.000,1.05964,1.05999,1.05964,1.05991,73580001.8311
17.03.2015 21:49:00.000,1.05991,1.05997,1.05972,1.05979,85540000.9155
17.03.2015 21:50:00.000,1.05980,1.05988,1.05945,1.05947,33860000.6104
17.03.2015 21:51:00.000,1.05947,1.06004,1.05947,1.05981,115150001.5259
17.03.2015 21:52:00.000,1.05985,1.05988,1.05956,1.05963,38580001.8311
17.03.2015 21:53:00.000,1.05964,1.05969,1.05957,1.05957,45659999.8474
17.03.2015 21:54:00.000,1.05956,1.06011,1.05934,1.05980,148360000.6104
17.03.2015 21:55:00.000,1.05980,1.06018,1.05927,1.05999,162839996.3379
